ip,avg_download_speed,avg_upload_speed,avg_download_latency,avg_upload_latency,avg_download_jitter,avg_upload_jitter,download_speed_1,download_speed_2,upload_speed_1,upload_speed_2,download_latency_1,download_latency_2,upload_latency_1,upload_latency_2
104.16.5.65,12.5783876561845,-1,445.5,-1,389,-1,12.069803354048082,13.08697195832092,-1,-1,640,251,-1,-1
104.18.119.247,11.55279533286796,-1,592,-1,722,-1,11.872332064563427,11.233258601172494,-1,-1,953,231,-1,-1
104.19.131.49,10.613355756777766,-1,242,-1,32,-1,14.442126382694267,6.784585130861264,-1,-1,258,226,-1,-1
104.20.197.178,12.45737910409757,-1,217.5,-1,37,-1,12.986258055494831,11.928500152700309,-1,-1,199,236,-1,-1
104.24.218.12,11.158650302050457,-1,284,-1,82,-1,13.955281625995044,8.36201897810587,-1,-1,325,243,-1,-1
104.19.68.130,12.48820270761982,-1,568.5,-1,487,-1,14.346230014686698,10.63017540055294,-1,-1,812,325,-1,-1
172.64.103.16,9.523861407715625,-1,316,-1,190,-1,9.438070496162023,9.609652319269228,-1,-1,411,221,-1,-1
172.67.43.193,12.140350650762208,-1,422,-1,402,-1,12.841175382877529,11.439525918646888,-1,-1,623,221,-1,-1
172.67.218.247,12.156495110734488,-1,437,-1,366,-1,14.475888687953816,9.83710153351516,-1,-1,620,254,-1,-1
172.67.76.220,11.977499295686908,-1,254.5,-1,41,-1,11.249591868553443,12.70540672282037,-1,-1,234,275,-1,-1
104.22.35.81,13.346413623619249,-1,384,-1,414,-1,11.686380665719327,15.006446581519173,-1,-1,591,177,-1,-1
104.18.103.13,12.766571425851456,-1,417.5,-1,367,-1,13.91039566473161,11.622747186971305,-1,-1,601,234,-1,-1
104.27.38.175,13.279475930260723,-1,240,-1,80,-1,14.997314073960744,11.561637786560702,-1,-1,200,280,-1,-1
104.20.1.190,12.884150777353511,-1,314.5,-1,285,-1,13.194055346115837,12.574246208591187,-1,-1,457,172,-1,-1
104.21.35.113,13.1159113297058,-1,250,-1,118,-1,13.179319585557009,13.05250307385459,-1,-1,309,191,-1,-1
104.20.194.52,10.568879977185443,-1,403,-1,198,-1,13.926675392436525,7.211084561934362,-1,-1,502,304,-1,-1
104.18.15.153,13.917018220716944,-1,659.5,-1,755,-1,13.980276695242704,13.853759746191185,-1,-1,1037,282,-1,-1
104.19.67.202,11.663924111498122,-1,267.5,-1,21,-1,12.085775710894808,11.242072512101439,-1,-1,257,278,-1,-1
104.18.38.25,14.693462634334548,-1,472,-1,336,-1,14.982145964887211,14.404779303781886,-1,-1,304,640,-1,-1
104.27.123.46,11.711277019901134,-1,241.5,-1,125,-1,9.389302952864634,14.033251086937634,-1,-1,304,179,-1,-1
172.67.224.193,11.941439446765811,-1,327.5,-1,261,-1,11.584692704925942,12.29818618860568,-1,-1,458,197,-1,-1
104.25.201.16,8.593906965184246,-1,563.5,-1,741,-1,3.3980882517281046,13.789725678640385,-1,-1,934,193,-1,-1
104.24.204.116,12.012496040602574,-1,314.5,-1,97,-1,16.311589196347434,7.713402884857716,-1,-1,363,266,-1,-1
104.18.210.181,6.741639530381752,-1,480.5,-1,7,-1,7.523401611399819,5.959877449363686,-1,-1,484,477,-1,-1
104.19.68.59,12.186098705757328,-1,438.5,-1,205,-1,9.893069644006784,14.479127767507869,-1,-1,541,336,-1,-1
172.64.87.137,10.423378883375163,-1,529.5,-1,219,-1,6.126950584525636,14.71980718222469,-1,-1,639,420,-1,-1
104.24.188.57,8.679373904024088,-1,363,-1,6,-1,9.699167587084437,7.659580220963738,-1,-1,366,360,-1,-1
104.17.52.202,13.148736488774848,-1,508.5,-1,529,-1,12.762419066106624,13.535053911443072,-1,-1,773,244,-1,-1
104.18.40.67,13.435033530462524,-1,781,-1,854,-1,13.140381504200729,13.72968555672432,-1,-1,1208,354,-1,-1
104.24.241.16,13.25099140294496,-1,764,-1,908,-1,12.124510722915675,14.377472082974245,-1,-1,1218,310,-1,-1
104.22.8.126,13.212541149049656,-1,753,-1,828,-1,13.329325205290264,13.09575709280905,-1,-1,1167,339,-1,-1
104.25.223.194,7.836736390936545,-1,465.5,-1,519,-1,6.634307059966421,9.039165721906668,-1,-1,725,206,-1,-1
104.23.105.93,11.377969588014954,-1,476.5,-1,109,-1,10.021686428114743,12.734252747915166,-1,-1,422,531,-1,-1
172.64.31.130,7.630163551738365,-1,400.5,-1,247,-1,8.561336803875008,6.6989902996017205,-1,-1,524,277,-1,-1
172.64.48.133,9.44479714605119,-1,260.5,-1,115,-1,7.806563885854404,11.083030406247975,-1,-1,318,203,-1,-1
104.18.227.223,12.579114704436687,-1,557.5,-1,573,-1,11.921011734039247,13.23721767483413,-1,-1,844,271,-1,-1
104.21.61.90,8.937865190189832,-1,295,-1,192,-1,7.739690149780438,10.136040230599225,-1,-1,391,199,-1,-1
104.24.38.64,14.058450822063715,-1,310,-1,180,-1,13.055835893512118,15.061065750615311,-1,-1,400,220,-1,-1
104.19.56.160,12.000885218230483,-1,254.5,-1,57,-1,11.034912283115306,12.966858153345658,-1,-1,283,226,-1,-1
172.67.139.253,15.273387614276224,-1,299,-1,170,-1,15.488347399866903,15.058427828685545,-1,-1,384,214,-1,-1
104.18.248.175,11.361493728173219,-1,216.5,-1,59,-1,13.492759507703214,9.230227948643224,-1,-1,246,187,-1,-1
104.19.18.110,11.526521812420134,-1,614,-1,694,-1,13.27376906395347,9.779274560886797,-1,-1,961,267,-1,-1
104.18.69.63,13.184572872016254,-1,262,-1,118,-1,12.193126255928451,14.176019488104057,-1,-1,203,321,-1,-1
172.67.49.196,13.114435214861913,-1,543,-1,626,-1,15.003267523857488,11.22560290586634,-1,-1,856,230,-1,-1
104.20.203.177,13.724477721224346,-1,457.5,-1,535,-1,14.731754997647318,12.717200444801373,-1,-1,725,190,-1,-1
172.67.23.54,11.033527205565175,-1,290.5,-1,49,-1,12.661417643627892,9.40563676750246,-1,-1,315,266,-1,-1
104.23.143.91,10.659570365856915,-1,372.5,-1,135,-1,11.275101511636601,10.04403922007723,-1,-1,440,305,-1,-1
104.18.27.214,12.615270683262361,-1,574,-1,778,-1,12.723334479040489,12.507206887484234,-1,-1,963,185,-1,-1
104.16.21.37,11.446740897382393,-1,321,-1,130,-1,11.31574696556713,11.577734829197656,-1,-1,256,386,-1,-1
104.20.75.210,12.226977097246563,-1,532.5,-1,587,-1,11.643029037744279,12.810925156748846,-1,-1,239,826,-1,-1
104.18.169.15,9.299769593837333,-1,288.5,-1,137,-1,5.358280271718212,13.241258915956452,-1,-1,357,220,-1,-1
172.67.193.217,13.54118383263692,-1,294,-1,100,-1,12.87538921457477,14.206978450699069,-1,-1,344,244,-1,-1
172.67.132.143,12.889033930828067,-1,713.5,-1,1075,-1,11.42438015009023,14.353687711565904,-1,-1,1251,176,-1,-1
104.16.195.40,14.390688050159913,-1,231.5,-1,93,-1,13.255181226515134,15.526194873804691,-1,-1,278,185,-1,-1
104.16.23.211,12.282030131235715,-1,258.5,-1,135,-1,10.665530716313123,13.898529546158308,-1,-1,326,191,-1,-1
104.18.214.138,11.327553742178068,-1,297.5,-1,137,-1,12.735019005007372,9.920088479348765,-1,-1,366,229,-1,-1
162.159.34.254,9.776078085045704,-1,480,-1,352,-1,7.839266732362946,11.712889437728462,-1,-1,656,304,-1,-1
104.17.231.13,12.753692966041275,-1,576.5,-1,741,-1,13.800342917738844,11.707043014343707,-1,-1,947,206,-1,-1
104.25.82.184,12.392826636771638,-1,639.5,-1,619,-1,14.098610120433547,10.687043153109727,-1,-1,949,330,-1,-1
104.20.76.204,13.625515963172159,-1,359,-1,174,-1,13.218235984199547,14.032795942144773,-1,-1,446,272,-1,-1
198.41.193.36,11.732331741191459,-1,368.5,-1,361,-1,10.771995525877498,12.692667956505419,-1,-1,549,188,-1,-1
104.17.209.27,13.381813134298891,-1,255.5,-1,113,-1,13.730038305148671,13.033587963449113,-1,-1,312,199,-1,-1
104.25.21.250,10.742430765023276,-1,251,-1,12,-1,10.421670018146546,11.063191511900003,-1,-1,257,245,-1,-1
104.20.233.94,8.134896877796725,-1,409,-1,442,-1,2.4086889213446105,13.86110483424884,-1,-1,630,188,-1,-1
104.24.157.45,13.193512140862861,-1,476,-1,236,-1,13.11103679749123,13.275987484234491,-1,-1,594,358,-1,-1
104.25.227.188,11.548208424460778,-1,459.5,-1,553,-1,9.435641096125515,13.66077575279604,-1,-1,736,183,-1,-1
104.27.44.131,11.68378467578504,-1,499.5,-1,379,-1,10.710762590634785,12.656806760935295,-1,-1,689,310,-1,-1
162.159.25.220,10.272185182640168,-1,300,-1,94,-1,9.969693378173158,10.574676987107178,-1,-1,253,347,-1,-1
104.23.106.4,10.622653326839757,-1,190,-1,8,-1,7.1739664720230945,14.071340181656417,-1,-1,194,186,-1,-1
172.67.239.216,5.584668429571992,-1,415.5,-1,327,-1,8.583030038603892,2.586306820540091,-1,-1,579,252,-1,-1
104.18.81.69,9.074088639421705,-1,328,-1,52,-1,10.74255277573857,7.40562450310484,-1,-1,302,354,-1,-1
104.19.15.17,12.84140962173012,-1,364,-1,266,-1,13.47692298404589,12.20589625941435,-1,-1,497,231,-1,-1
104.24.64.163,11.780113321382503,-1,227.5,-1,53,-1,11.920447937376895,11.63977870538811,-1,-1,254,201,-1,-1
104.18.214.175,13.413946725103365,-1,289.5,-1,81,-1,12.299880180540928,14.5280132696658,-1,-1,330,249,-1,-1
104.25.91.205,14.06307993340679,-1,318,-1,284,-1,14.383736108190375,13.742423758623206,-1,-1,460,176,-1,-1
104.24.78.17,14.13440547343891,-1,281.5,-1,97,-1,14.131155280087379,14.13765566679044,-1,-1,330,233,-1,-1
104.18.196.113,13.80370836809125,-1,273.5,-1,135,-1,13.912783369075592,13.69463336710691,-1,-1,341,206,-1,-1
104.16.155.194,10.671655639374512,-1,341.5,-1,207,-1,9.92275642687843,11.420554851870595,-1,-1,445,238,-1,-1
104.25.170.50,8.9820332255718,-1,446,-1,484,-1,9.379102918185684,8.584963532957918,-1,-1,688,204,-1,-1
172.64.202.136,10.798597708854032,-1,317,-1,70,-1,8.133597511478156,13.46359790622991,-1,-1,352,282,-1,-1
104.22.74.245,10.337385480502494,-1,562,-1,678,-1,8.57615666787635,12.09861429312864,-1,-1,901,223,-1,-1
104.16.168.9,13.529044939086045,-1,394,-1,330,-1,13.509143351483855,13.548946526688237,-1,-1,559,229,-1,-1
104.21.236.176,9.654928681248114,-1,241,-1,20,-1,13.63839350940226,5.671463853093968,-1,-1,251,231,-1,-1
104.21.14.188,12.241231466096442,-1,291.5,-1,205,-1,11.332002530952355,13.15046040124053,-1,-1,394,189,-1,-1
104.17.168.185,9.192537520260291,-1,608,-1,834,-1,6.920440129069323,11.464634911451258,-1,-1,1025,191,-1,-1
104.20.251.235,10.91463168226987,-1,467.5,-1,279,-1,8.642930392539075,13.186332972000667,-1,-1,607,328,-1,-1
104.20.238.156,13.370385066807675,-1,549,-1,594,-1,16.85994059569607,9.88082953791928,-1,-1,846,252,-1,-1
104.20.40.1,11.678095071079102,-1,364.5,-1,231,-1,12.393020158027744,10.963169984130461,-1,-1,249,480,-1,-1
104.19.60.107,13.430963261200622,-1,312,-1,76,-1,13.445897456495906,13.416029065905338,-1,-1,350,274,-1,-1
104.25.238.43,8.392940151011349,-1,690,-1,836,-1,5.5255154004368086,11.260364901585888,-1,-1,1108,272,-1,-1
104.27.60.112,15.24494331523842,-1,276.5,-1,143,-1,17.139066838392313,13.350819792084526,-1,-1,348,205,-1,-1
172.67.93.68,12.193069350286784,-1,549.5,-1,655,-1,11.007562814684396,13.378575885889173,-1,-1,877,222,-1,-1
104.16.187.84,12.450671132879531,-1,316.5,-1,107,-1,12.620540756753506,12.280801509005558,-1,-1,370,263,-1,-1
104.24.187.108,13.56691519311604,-1,346,-1,310,-1,13.302613828778927,13.831216557453153,-1,-1,501,191,-1,-1
104.19.224.255,12.439883863453211,-1,302,-1,20,-1,12.894190930359755,11.985576796546669,-1,-1,292,312,-1,-1
172.67.60.198,13.501377819980304,-1,348,-1,298,-1,12.206363155824048,14.79639248413656,-1,-1,497,199,-1,-1
104.16.48.8,12.758573649912211,-1,453,-1,534,-1,12.842489324286225,12.674657975538196,-1,-1,720,186,-1,-1
104.18.214.42,13.21442595051164,-1,372.5,-1,371,-1,13.603488873429535,12.825363027593742,-1,-1,558,187,-1,-1
104.25.99.184,10.652962939546052,-1,499.5,-1,557,-1,13.374065162983948,7.931860716108156,-1,-1,778,221,-1,-1
162.159.141.109,13.507580158208636,-1,475,-1,576,-1,13.106658266315057,13.908502050102216,-1,-1,763,187,-1,-1
104.21.205.170,13.948107802559075,-1,218.5,-1,83,-1,15.214672178152638,12.681543426965515,-1,-1,260,177,-1,-1
104.17.120.171,13.04668295030429,-1,195.5,-1,31,-1,12.694536633185688,13.39882926742289,-1,-1,211,180,-1,-1
104.18.130.194,11.483512354768074,-1,240,-1,96,-1,10.58408987944148,12.382934830094666,-1,-1,288,192,-1,-1
104.24.40.104,13.580622627833144,-1,534.5,-1,667,-1,13.438531050347274,13.722714205319013,-1,-1,868,201,-1,-1
104.16.247.38,11.118516996040217,-1,609,-1,818,-1,8.652940788119494,13.584093203960942,-1,-1,1018,200,-1,-1
104.24.199.180,14.791562776987602,-1,251,-1,30,-1,15.868574560933943,13.71455099304126,-1,-1,236,266,-1,-1
104.18.108.196,7.370051749058687,-1,556,-1,744,-1,1.4636808777015604,13.276422620415813,-1,-1,928,184,-1,-1
104.19.224.214,12.346081249771117,-1,382.5,-1,187,-1,12.217902938945095,12.47425956059714,-1,-1,476,289,-1,-1
104.16.227.40,13.735050862186526,-1,369,-1,104,-1,13.17051351851452,14.299588205858532,-1,-1,421,317,-1,-1
104.16.242.120,6.947211150024637,-1,265,-1,128,-1,3.7034246609065695,10.190997639142704,-1,-1,329,201,-1,-1
104.16.25.5,10.850869358094311,-1,669.5,-1,827,-1,9.185340866689367,12.516397849499256,-1,-1,1083,256,-1,-1
104.21.93.22,12.356442469364561,-1,359.5,-1,213,-1,13.310941446113771,11.40194349261535,-1,-1,466,253,-1,-1
162.159.1.234,13.851442015577428,-1,440.5,-1,389,-1,13.323624186107384,14.379259845047471,-1,-1,635,246,-1,-1
104.17.155.152,13.14254714087416,-1,307,-1,42,-1,11.336407890371104,14.948686391377217,-1,-1,328,286,-1,-1
104.25.163.171,12.08123326292052,-1,329,-1,110,-1,12.175189162756922,11.987277363084118,-1,-1,384,274,-1,-1
104.20.207.246,8.482894015190318,-1,388.5,-1,377,-1,10.700682567324689,6.265105463055948,-1,-1,577,200,-1,-1
104.19.159.92,13.045465159224506,-1,308.5,-1,69,-1,10.71967373851647,15.37125657993254,-1,-1,343,274,-1,-1
104.18.36.14,14.266465078941142,-1,216.5,-1,53,-1,15.290946866936977,13.241983290945305,-1,-1,243,190,-1,-1
104.25.90.35,13.700187263733387,-1,418,-1,420,-1,13.456591676255483,13.943782851211292,-1,-1,628,208,-1,-1
172.64.94.147,8.828556833073911,-1,390,-1,198,-1,6.460388976922603,11.19672468922522,-1,-1,489,291,-1,-1
104.20.121.116,12.792338599256766,-1,265,-1,114,-1,11.720184520799558,13.864492677713972,-1,-1,322,208,-1,-1
104.18.37.199,12.242806506441115,-1,376,-1,110,-1,13.038204874262618,11.447408138619611,-1,-1,431,321,-1,-1
104.18.16.204,12.560482425488477,-1,423,-1,116,-1,12.834928667078866,12.286036183898087,-1,-1,365,481,-1,-1
104.24.149.141,11.5865974098968,-1,326,-1,202,-1,12.015233754434641,11.157961065358958,-1,-1,427,225,-1,-1
173.245.59.232,12.90946701424383,-1,572,-1,242,-1,13.832150416333555,11.986783612154108,-1,-1,693,451,-1,-1
172.64.21.168,9.050605511125351,-1,810,-1,840,-1,8.394673738914207,9.706537283336495,-1,-1,1230,390,-1,-1
104.19.46.35,11.601162499195084,-1,310.5,-1,93,-1,11.81010549119901,11.392219507191157,-1,-1,357,264,-1,-1
104.27.78.154,11.898989982153175,-1,335.5,-1,79,-1,9.657605997336915,14.140373966969436,-1,-1,375,296,-1,-1
104.25.50.230,8.926065407096235,-1,453,-1,194,-1,9.938708481683838,7.913422332508631,-1,-1,550,356,-1,-1
104.19.2.195,11.643186914678367,-1,420,-1,306,-1,13.814600872981384,9.471772956375352,-1,-1,573,267,-1,-1
172.64.132.178,13.43230869241351,-1,411,-1,46,-1,14.365067173338872,12.499550211488149,-1,-1,388,434,-1,-1
104.16.45.16,11.901772480620787,-1,302.5,-1,257,-1,10.745714867579439,13.057830093662135,-1,-1,431,174,-1,-1
104.17.76.228,9.165363884581115,-1,463,-1,384,-1,7.164373291044722,11.166354478117507,-1,-1,655,271,-1,-1
104.25.184.142,11.875459351481044,-1,265.5,-1,85,-1,12.853024587569914,10.897894115392175,-1,-1,308,223,-1,-1
172.67.227.203,12.185634127580997,-1,695.5,-1,835,-1,8.453411400376858,15.917856854785137,-1,-1,1113,278,-1,-1
104.20.110.155,11.069313381978233,-1,330,-1,56,-1,11.305407732442225,10.833219031514242,-1,-1,358,302,-1,-1
104.20.228.14,13.959034072496038,-1,352.5,-1,145,-1,14.395093346459523,13.522974798532552,-1,-1,425,280,-1,-1
172.67.206.248,12.346157241415533,-1,597,-1,798,-1,13.354187455564784,11.33812702726628,-1,-1,996,198,-1,-1
104.24.187.235,13.540826357377636,-1,261,-1,28,-1,11.274083627168235,15.807569087587035,-1,-1,247,275,-1,-1
104.21.12.174,10.91513453901057,-1,231,-1,62,-1,7.797980677725555,14.032288400295585,-1,-1,262,200,-1,-1
104.19.231.59,14.010561010859993,-1,300,-1,72,-1,13.149082904941148,14.872039116778838,-1,-1,336,264,-1,-1
104.16.147.89,11.189438444535858,-1,332.5,-1,107,-1,12.760008093077747,9.618868795993968,-1,-1,386,279,-1,-1
104.23.140.237,12.356312897982864,-1,333.5,-1,87,-1,13.554656015702868,11.15796978026286,-1,-1,290,377,-1,-1
190.93.246.19,15.263089114462376,-1,378,-1,146,-1,14.579579242704979,15.946598986219774,-1,-1,305,451,-1,-1
172.67.193.32,13.055802845709529,-1,350,-1,302,-1,13.857654313112539,12.253951378306521,-1,-1,501,199,-1,-1
172.67.101.151,12.244748551579725,-1,358,-1,282,-1,10.946177304545099,13.54331979861435,-1,-1,499,217,-1,-1
104.16.74.24,13.870333113087185,-1,349,-1,240,-1,12.916000146824121,14.82466607935025,-1,-1,469,229,-1,-1
172.64.202.79,11.699171034630645,-1,418,-1,322,-1,13.679315365185749,9.719026704075539,-1,-1,579,257,-1,-1
172.64.104.117,13.389990870499599,-1,362.5,-1,147,-1,13.364407809039959,13.41557393195924,-1,-1,436,289,-1,-1
104.20.231.239,12.970978903801964,-1,536.5,-1,377,-1,13.35325327137316,12.588704536230765,-1,-1,725,348,-1,-1
104.24.132.200,14.027530418947086,-1,343.5,-1,135,-1,13.97986944181283,14.07519139608134,-1,-1,411,276,-1,-1
104.17.149.130,12.949831275730059,-1,453.5,-1,377,-1,13.384563867193963,12.515098684266155,-1,-1,642,265,-1,-1
104.16.195.5,12.773140465058875,-1,298,-1,82,-1,12.92268507781947,12.62359585229828,-1,-1,339,257,-1,-1
104.17.170.66,13.357044919679694,-1,314.5,-1,115,-1,14.283321063974766,12.430768775384623,-1,-1,372,257,-1,-1
172.64.160.23,12.257677731311592,-1,317,-1,48,-1,9.645356982313599,14.869998480309587,-1,-1,341,293,-1,-1
104.26.6.78,9.902855778013164,-1,302.5,-1,119,-1,12.160596424259019,7.645115131767308,-1,-1,362,243,-1,-1
104.16.194.210,13.321848265499977,-1,509,-1,558,-1,12.798919361189181,13.84477716981077,-1,-1,788,230,-1,-1
104.23.100.241,12.80809563030627,-1,293.5,-1,239,-1,11.62076020920519,13.995431051407346,-1,-1,413,174,-1,-1
104.19.0.47,14.058497962315933,-1,396,-1,230,-1,14.71182360326227,13.405172321369598,-1,-1,511,281,-1,-1
198.41.209.151,9.435695118214952,-1,326,-1,12,-1,11.814536295689177,7.056853940740726,-1,-1,332,320,-1,-1
104.25.53.185,14.9479228874679,-1,266.5,-1,77,-1,15.771495631467944,14.124350143467858,-1,-1,305,228,-1,-1
