s,kW/m2,kg/m2/s,kW/m2,C,kW/m2,kW/m3,kW/m3,kW/m2,C
 2.7662723E+001, 1.8075663E+000, 6.3868615E-020, 1.6326363E-001, 6.9806334E+001, 2.2773064E-001, 0.0000000E+000,-1.2964891E-001,-5.5407344E-002, 3.2108339E+001
 2.7804915E+001, 1.8076746E+000, 6.4139030E-020, 1.7224209E-001, 7.2000660E+001, 2.3742386E-001, 0.0000000E+000,-1.3755166E-001,-5.5561837E-002, 3.2151806E+001
 2.8018204E+001, 1.8080035E+000, 6.4439774E-020, 1.9066652E-001, 7.5698347E+001, 2.5739880E-001, 0.0000000E+000,-1.5117818E-001,-5.5986914E-002, 3.2257074E+001
 2.8231492E+001, 1.8087028E+000, 6.5039866E-020, 1.8914096E-001, 7.4362220E+001, 2.5631836E-001, 0.0000000E+000,-1.4613218E-001,-5.6641941E-002, 3.2359421E+001
 2.8444780E+001, 1.8092218E+000, 6.5550599E-020, 1.7350278E-001, 7.1484268E+001, 2.3980354E-001, 0.0000000E+000,-1.3551762E-001,-5.6723766E-002, 3.2355286E+001
 2.8658068E+001, 1.8096496E+000, 6.6044538E-020, 1.7225955E-001, 7.1947055E+001, 2.3858864E-001, 0.0000000E+000,-1.3715701E-001,-5.6713389E-002, 3.2369350E+001
 2.8800260E+001, 1.8101992E+000, 6.6362725E-020, 1.7489210E-001, 7.2225865E+001, 2.4157260E-001, 0.0000000E+000,-1.3811512E-001,-5.6829992E-002, 3.2402670E+001
 2.9013548E+001, 1.8103803E+000, 6.6703974E-020, 1.6873228E-001, 7.0867687E+001, 2.3505091E-001, 0.0000000E+000,-1.3317831E-001,-5.6950525E-002, 3.2410041E+001
 2.9226836E+001, 1.8104133E+000, 6.7154826E-020, 1.7040137E-001, 7.1631292E+001, 2.3691057E-001, 0.0000000E+000,-1.3594160E-001,-5.7095680E-002, 3.2438316E+001
 2.9440124E+001, 1.8106261E+000, 6.7514547E-020, 1.8490471E-001, 7.4710126E+001, 2.5266248E-001, 0.0000000E+000,-1.4722341E-001,-5.7464240E-002, 3.2525119E+001
 2.9653412E+001, 1.8110405E+000, 6.8091621E-020, 1.7898964E-001, 7.2645708E+001, 2.4669937E-001, 0.0000000E+000,-1.3959701E-001,-5.7929997E-002, 3.2587003E+001
 2.9866701E+001, 1.8113155E+000, 6.8548750E-020, 1.5928891E-001, 6.9134991E+001, 2.2557126E-001, 0.0000000E+000,-1.2689579E-001,-5.7831658E-002, 3.2543649E+001
 3.0008893E+001, 1.8114664E+000, 6.8865557E-020, 1.6102902E-001, 7.0481515E+001, 2.2738946E-001, 0.0000000E+000,-1.3168978E-001,-5.7682398E-002, 3.2537287E+001
 3.0222181E+001, 1.8116870E+000, 6.9162002E-020, 1.7616099E-001, 7.2906763E+001, 2.4384624E-001, 0.0000000E+000,-1.4045745E-001,-5.7963253E-002, 3.2612737E+001
 3.0435469E+001, 1.8119608E+000, 6.9561148E-020, 1.6757736E-001, 7.0312824E+001, 2.3481824E-001, 0.0000000E+000,-1.3105228E-001,-5.8219429E-002, 3.2633847E+001
 3.0648757E+001, 1.8119632E+000, 7.0020440E-020, 1.5313462E-001, 6.8504501E+001, 2.1920951E-001, 0.0000000E+000,-1.2460449E-001,-5.8112045E-002, 3.2594621E+001
 3.0862045E+001, 1.8120579E+000, 7.0278578E-020, 1.6658637E-001, 7.1837259E+001, 2.3371390E-001, 0.0000000E+000,-1.3654459E-001,-5.8186105E-002, 3.2638295E+001
 3.1004237E+001, 1.8122878E+000, 7.0595866E-020, 1.8420701E-001, 7.4438256E+001, 2.5294792E-001, 0.0000000E+000,-1.4604754E-001,-5.8641897E-002, 3.2743363E+001
 3.1217525E+001, 1.8128851E+000, 7.1067472E-020, 1.7605949E-001, 7.2436132E+001, 2.4452620E-001, 0.0000000E+000,-1.3863102E-001,-5.8983462E-002, 3.2785391E+001
 3.1430813E+001, 1.8131796E+000, 7.1525890E-020, 1.6566497E-001, 7.0774396E+001, 2.3348649E-001, 0.0000000E+000,-1.3256911E-001,-5.9041232E-002, 3.2782641E+001
 3.1644102E+001, 1.8135670E+000, 7.1980235E-020, 1.6406472E-001, 7.0728843E+001, 2.3187242E-001, 0.0000000E+000,-1.3236722E-001,-5.9041814E-002, 3.2793550E+001
 3.1857390E+001, 1.8139745E+000, 7.2320429E-020, 1.6045795E-001, 6.9616272E+001, 2.2806792E-001, 0.0000000E+000,-1.2835235E-001,-5.9061388E-002, 3.2798569E+001
 3.2070678E+001, 1.8141146E+000, 7.2711605E-020, 1.4850954E-001, 6.7549151E+001, 2.1511808E-001, 0.0000000E+000,-1.2103974E-001,-5.8955407E-002, 3.2762539E+001
 3.2227089E+001, 1.8139383E+000, 7.2919660E-020, 1.5108477E-001, 6.8417232E+001, 2.1779496E-001, 0.0000000E+000,-1.2411168E-001,-5.8923570E-002, 3.2761234E+001
 3.2461706E+001, 1.8141209E+000, 7.3132621E-020, 1.7122437E-001, 7.3227819E+001, 2.3965649E-001, 0.0000000E+000,-1.4142631E-001,-5.9161491E-002, 3.2843183E+001
 3.2618117E+001, 1.8144881E+000, 7.3526902E-020, 1.8860441E-001, 7.4864788E+001, 2.5875275E-001, 0.0000000E+000,-1.4742291E-001,-5.9836228E-002, 3.2979093E+001
 3.2826924E+001, 1.8148844E+000, 7.4107872E-020, 1.6957915E-001, 7.1426227E+001, 2.3863110E-001, 0.0000000E+000,-1.3477779E-001,-6.0134070E-002, 3.2987863E+001
 3.3035731E+001, 1.8152351E+000, 7.4559646E-020, 1.5354873E-001, 6.8514521E+001, 2.2136298E-001, 0.0000000E+000,-1.2431943E-001,-5.9963457E-002, 3.2944684E+001
 3.3244539E+001, 1.8155906E+000, 7.4904984E-020, 1.5260547E-001, 6.8754539E+001, 2.2029885E-001, 0.0000000E+000,-1.2513217E-001,-5.9753129E-002, 3.2926369E+001
 3.3453346E+001, 1.8158628E+000, 7.5152083E-020, 1.5309423E-001, 6.8669186E+001, 2.2085223E-001, 0.0000000E+000,-1.2480435E-001,-5.9751235E-002, 3.2931216E+001
 3.3662153E+001, 1.8158177E+000, 7.5478462E-020, 1.5096998E-001, 6.8380545E+001, 2.1854415E-001, 0.0000000E+000,-1.2379077E-001,-5.9804853E-002, 3.2932655E+001
 3.3815278E+001, 1.8157293E+000, 7.5699631E-020, 1.5764331E-001, 7.0013160E+001, 2.2577511E-001, 0.0000000E+000,-1.2959652E-001,-5.9946884E-002, 3.2964390E+001
 3.4044966E+001, 1.8158630E+000, 7.5968077E-020, 1.7289058E-001, 7.3267481E+001, 2.4240585E-001, 0.0000000E+000,-1.4138536E-001,-6.0282530E-002, 3.3047902E+001
 3.4274654E+001, 1.8164977E+000, 7.6550661E-020, 1.7532490E-001, 7.2774489E+001, 2.4553252E-001, 0.0000000E+000,-1.3951516E-001,-6.0846202E-002, 3.3144432E+001
 3.4427779E+001, 1.8170451E+000, 7.7014984E-020, 1.6241985E-001, 7.0089807E+001, 2.3180973E-001, 0.0000000E+000,-1.2973809E-001,-6.0916784E-002, 3.3140107E+001
 3.4633819E+001, 1.8173539E+000, 7.7390884E-020, 1.5746416E-001, 6.9830855E+001, 2.2650800E-001, 0.0000000E+000,-1.2878185E-001,-6.0834157E-002, 3.3130678E+001
 3.4839860E+001, 1.8177738E+000, 7.7787059E-020, 1.5874124E-001, 7.0062933E+001, 2.2797667E-001, 0.0000000E+000,-1.2956971E-001,-6.0824031E-002, 3.3144329E+001
 3.5045900E+001, 1.8180402E+000, 7.8101314E-020, 1.5609194E-001, 6.9412630E+001, 2.2515495E-001, 0.0000000E+000,-1.2722622E-001,-6.0875286E-002, 3.3150555E+001
 3.5265677E+001, 1.8180874E+000, 7.8481347E-020, 1.5736186E-001, 7.0001505E+001, 2.2655364E-001, 0.0000000E+000,-1.2932436E-001,-6.0971806E-002, 3.3168532E+001
 3.5416773E+001, 1.8182641E+000, 7.8756689E-020, 1.6979707E-001, 7.2836147E+001, 2.4014621E-001, 0.0000000E+000,-1.3956600E-001,-6.1211107E-002, 3.3233174E+001
 3.5643417E+001, 1.8186750E+000, 7.9129404E-020, 1.8170356E-001, 7.4590923E+001, 2.5328530E-001, 0.0000000E+000,-1.4599288E-001,-6.1641378E-002, 3.3326821E+001
 3.5870062E+001, 1.8193216E+000, 7.9834057E-020, 1.7154034E-001, 7.2341156E+001, 2.4275551E-001, 0.0000000E+000,-1.3765122E-001,-6.2037197E-002, 3.3376180E+001
 3.6021158E+001, 1.8197139E+000, 8.0293012E-020, 1.6521053E-001, 7.1322934E+001, 2.3607639E-001, 0.0000000E+000,-1.3390978E-001,-6.2047921E-002, 3.3377955E+001
 3.6222108E+001, 1.8201675E+000, 8.0675609E-020, 1.6744593E-001, 7.2060541E+001, 2.3858992E-001, 0.0000000E+000,-1.3654075E-001,-6.2079569E-002, 3.3398855E+001
 3.6423058E+001, 1.8207066E+000, 8.1170006E-020, 1.6520072E-001, 7.1380994E+001, 2.3632834E-001, 0.0000000E+000,-1.3402572E-001,-6.2209228E-002, 3.3422655E+001
 3.6624008E+001, 1.8208936E+000, 8.1553618E-020, 1.5900461E-001, 7.0288030E+001, 2.2965176E-001, 0.0000000E+000,-1.3007122E-001,-6.2239924E-002, 3.3417698E+001
 3.6831656E+001, 1.8209066E+000, 8.1972678E-020, 1.6716834E-001, 7.2329254E+001, 2.3851715E-001, 0.0000000E+000,-1.3747511E-001,-6.2384788E-002, 3.3457962E+001
 3.7052701E+001, 1.8212731E+000, 8.2354788E-020, 1.8788297E-001, 7.6400035E+001, 2.6114487E-001, 0.0000000E+000,-1.5252221E-001,-6.2858014E-002, 3.3575823E+001
 3.7200065E+001, 1.8218788E+000, 8.2951986E-020, 1.8655348E-001, 7.4878106E+001, 2.6019036E-001, 0.0000000E+000,-1.4675963E-001,-6.3409107E-002, 3.3659410E+001
 3.7421110E+001, 1.8221722E+000, 8.3604180E-020, 1.6863618E-001, 7.2192884E+001, 2.4102735E-001, 0.0000000E+000,-1.3682937E-001,-6.3474612E-002, 3.3642974E+001
 3.7642154E+001, 1.8226250E+000, 8.4095509E-020, 1.6480790E-001, 7.1680781E+001, 2.3696473E-001, 0.0000000E+000,-1.3492144E-001,-6.3378220E-002, 3.3636972E+001
 3.7863199E+001, 1.8230294E+000, 8.4607449E-020, 1.6147025E-001, 7.0930683E+001, 2.3342983E-001, 0.0000000E+000,-1.3217537E-001,-6.3352310E-002, 3.3638439E+001
 3.8010563E+001, 1.8231370E+000, 8.4945551E-020, 1.5285440E-001, 6.9022752E+001, 2.2403910E-001, 0.0000000E+000,-1.2534730E-001,-6.3289905E-002, 3.3613932E+001
 3.8231608E+001, 1.8230145E+000, 8.5223781E-020, 1.4810100E-001, 6.8760971E+001, 2.1875865E-001, 0.0000000E+000,-1.2443500E-001,-6.3188357E-002, 3.3588034E+001
 3.8474757E+001, 1.8228972E+000, 8.5563065E-020, 1.7277909E-001, 7.3968831E+001, 2.4557456E-001, 0.0000000E+000,-1.4332215E-001,-6.3477483E-002, 3.3680613E+001
 3.8615867E+001, 1.8230798E+000, 8.5978959E-020, 1.9004351E-001, 7.6949057E+001, 2.6452225E-001, 0.0000000E+000,-1.5442019E-001,-6.4103552E-002, 3.3804781E+001
 3.8827531E+001, 1.8236503E+000, 8.6563506E-020, 1.8190696E-001, 7.4227782E+001, 2.5615254E-001, 0.0000000E+000,-1.4418449E-001,-6.4516170E-002, 3.3853916E+001
 3.9039195E+001, 1.8240833E+000, 8.7316198E-020, 1.6045881E-001, 7.0925391E+001, 2.3314664E-001, 0.0000000E+000,-1.3205203E-001,-6.4460100E-002, 3.3819993E+001
 3.9250859E+001, 1.8244959E+000, 8.7707796E-020, 1.5548200E-001, 6.9997854E+001, 2.2773575E-001, 0.0000000E+000,-1.2868229E-001,-6.4245782E-002, 3.3794855E+001
 3.9462523E+001, 1.8248462E+000, 8.8091056E-020, 1.5077475E-001, 6.9097494E+001, 2.2260389E-001, 0.0000000E+000,-1.2544548E-001,-6.4072499E-002, 3.3770769E+001
 3.9603633E+001, 1.8246843E+000, 8.8327774E-020, 1.4657575E-001, 6.8238658E+001, 2.1789680E-001, 0.0000000E+000,-1.2242653E-001,-6.4031354E-002, 3.3749575E+001
 3.9822353E+001, 1.8244272E+000, 8.8533456E-020, 1.4910571E-001, 6.9570094E+001, 2.2058726E-001, 0.0000000E+000,-1.2718017E-001,-6.4024933E-002, 3.3749713E+001
 4.0055183E+001, 1.8244180E+000, 8.8879056E-020, 1.7696959E-001, 7.4729640E+001, 2.5099283E-001, 0.0000000E+000,-1.4596974E-001,-6.4507502E-002, 3.3876537E+001
 4.0210404E+001, 1.8247763E+000, 8.9349323E-020, 1.8268119E-001, 7.5210648E+001, 2.5751939E-001, 0.0000000E+000,-1.4771320E-001,-6.5058927E-002, 3.3969960E+001
 4.0443234E+001, 1.8252094E+000, 8.9948831E-020, 1.6603676E-001, 7.1285033E+001, 2.3980034E-001, 0.0000000E+000,-1.3325788E-001,-6.5254444E-002, 3.3971867E+001
 4.0652426E+001, 1.8255927E+000, 9.0591416E-020, 1.5251397E-001, 6.9679523E+001, 2.2514341E-001, 0.0000000E+000,-1.2743937E-001,-6.5022354E-002, 3.3928712E+001
 4.0861617E+001, 1.8259397E+000, 9.0893880E-020, 1.5244836E-001, 6.9675398E+001, 2.2506484E-001, 0.0000000E+000,-1.2739088E-001,-6.4890753E-002, 3.3919416E+001
 4.1001079E+001, 1.8261521E+000, 9.1175011E-020, 1.5026726E-001, 6.9127286E+001, 2.2270653E-001, 0.0000000E+000,-1.2542229E-001,-6.4843350E-002, 3.3912530E+001
 4.1217243E+001, 1.8260669E+000, 9.1451976E-020, 1.4995890E-001, 6.9289941E+001, 2.2231355E-001, 0.0000000E+000,-1.2600911E-001,-6.4867499E-002, 3.3911388E+001
 4.1447354E+001, 1.8258400E+000, 9.1721938E-020, 1.6349167E-001, 7.2670372E+001, 2.3703729E-001, 0.0000000E+000,-1.3824290E-001,-6.5108068E-002, 3.3968037E+001
 4.1600761E+001, 1.8261902E+000, 9.2124024E-020, 1.8167669E-001, 7.5215177E+001, 2.5704576E-001, 0.0000000E+000,-1.4758678E-001,-6.5616128E-002, 3.4083868E+001
 4.1830872E+001, 1.8265109E+000, 9.2757849E-020, 1.6769939E-001, 7.2101892E+001, 2.4220063E-001, 0.0000000E+000,-1.3610527E-001,-6.5952288E-002, 3.4106632E+001
 4.2052217E+001, 1.8268656E+000, 9.3313666E-020, 1.5198484E-001, 6.9528702E+001, 2.2519261E-001, 0.0000000E+000,-1.2677858E-001,-6.5800337E-002, 3.4065642E+001
 4.2256032E+001, 1.8271613E+000, 9.3740520E-020, 1.5625558E-001, 7.0780613E+001, 2.2984607E-001, 0.0000000E+000,-1.3123094E-001,-6.5682352E-002, 3.4070439E+001
 4.2459848E+001, 1.8274500E+000, 9.4054063E-020, 1.5727247E-001, 7.0540241E+001, 2.3104065E-001, 0.0000000E+000,-1.3033909E-001,-6.5771788E-002, 3.4089165E+001
 4.2609312E+001, 1.8274828E+000, 9.4406314E-020, 1.5047319E-001, 6.9373837E+001, 2.2366531E-001, 0.0000000E+000,-1.2616763E-001,-6.5800000E-002, 3.4079707E+001
 4.2833509E+001, 1.8274223E+000, 9.4717880E-020, 1.5399324E-001, 7.0353831E+001, 2.2747878E-001, 0.0000000E+000,-1.2968171E-001,-6.5835884E-002, 3.4092551E+001
 4.3057706E+001, 1.8275974E+000, 9.5053040E-020, 1.7289303E-001, 7.4630589E+001, 2.4817546E-001, 0.0000000E+000,-1.4528458E-001,-6.6157134E-002, 3.4181714E+001
 4.3207170E+001, 1.8279361E+000, 9.5566892E-020, 1.8148136E-001, 7.4796133E+001, 2.5784182E-001, 0.0000000E+000,-1.4585930E-001,-6.6708085E-002, 3.4281903E+001
 4.3431367E+001, 1.8285066E+000, 9.6235469E-020, 1.6401584E-001, 7.1966438E+001, 2.3919599E-001, 0.0000000E+000,-1.3538887E-001,-6.6821215E-002, 3.4274930E+001
 4.3655564E+001, 1.8288890E+000, 9.6757427E-020, 1.5910408E-001, 7.1246111E+001, 2.3391388E-001, 0.0000000E+000,-1.3273798E-001,-6.6739809E-002, 3.4267157E+001
 4.3805028E+001, 1.8292591E+000, 9.7170597E-020, 1.5919569E-001, 7.1253349E+001, 2.3408153E-001, 0.0000000E+000,-1.3272813E-001,-6.6712667E-002, 3.4274073E+001
 4.4029225E+001, 1.8294351E+000, 9.7569212E-020, 1.5272544E-001, 6.9844045E+001, 2.2706821E-001, 0.0000000E+000,-1.2765795E-001,-6.6694584E-002, 3.4261992E+001
 4.4253422E+001, 1.8294140E+000, 9.7915128E-020, 1.4425944E-001, 6.8373423E+001, 2.1770355E-001, 0.0000000E+000,-1.2244012E-001,-6.6576885E-002, 3.4227115E+001
 4.4417833E+001, 1.8293172E+000, 9.8161646E-020, 1.5019423E-001, 7.0645945E+001, 2.2412326E-001, 0.0000000E+000,-1.3055163E-001,-6.6521748E-002, 3.4232526E+001
 4.4630383E+001, 1.8294262E+000, 9.8480528E-020, 1.7481970E-001, 7.4737459E+001, 2.5108988E-001, 0.0000000E+000,-1.4550012E-001,-6.6981159E-002, 3.4348556E+001
 4.4842934E+001, 1.8298610E+000, 9.9033224E-020, 1.7462238E-001, 7.3775973E+001, 2.5123721E-001, 0.0000000E+000,-1.4189541E-001,-6.7479254E-002, 3.4420709E+001
 4.5055484E+001, 1.8302518E+000, 9.9780757E-020, 1.5885892E-001, 7.1288994E+001, 2.3433138E-001, 0.0000000E+000,-1.3276123E-001,-6.7547554E-002, 3.4411882E+001
 4.5268034E+001, 1.8306585E+000, 1.0020762E-019, 1.5552062E-001, 7.0688589E+001, 2.3075771E-001, 0.0000000E+000,-1.3055669E-001,-6.7437500E-002, 3.4402751E+001
 4.5409735E+001, 1.8309663E+000, 1.0056515E-019, 1.5398632E-001, 7.0297898E+001, 2.2913319E-001, 0.0000000E+000,-1.2912524E-001,-6.7377319E-002, 3.4400037E+001
 4.5622285E+001, 1.8312162E+000, 1.0089467E-019, 1.4685903E-001, 6.8914434E+001, 2.2132599E-001, 0.0000000E+000,-1.2417780E-001,-6.7280918E-002, 3.4376671E+001
 4.5849006E+001, 1.8309477E+000, 1.0116558E-019, 1.4357079E-001, 6.8822899E+001, 2.1759948E-001, 0.0000000E+000,-1.2388347E-001,-6.7211735E-002, 3.4353659E+001
 4.6004876E+001, 1.8308360E+000, 1.0138268E-019, 1.6147690E-001, 7.2971020E+001, 2.3712037E-001, 0.0000000E+000,-1.3884458E-001,-6.7363241E-002, 3.4411603E+001
 4.6238681E+001, 1.8310834E+000, 1.0182423E-019, 1.8191214E-001, 7.6053688E+001, 2.5964767E-001, 0.0000000E+000,-1.5025787E-001,-6.8012410E-002, 3.4547595E+001
 4.6456328E+001, 1.8315122E+000, 1.0253612E-019, 1.7201701E-001, 7.3133251E+001, 2.4930400E-001, 0.0000000E+000,-1.3937245E-001,-6.8453715E-002, 3.4593683E+001
 4.6665894E+001, 1.8319230E+000, 1.0333330E-019, 1.5656884E-001, 7.1042686E+001, 2.3264090E-001, 0.0000000E+000,-1.3170859E-001,-6.8378370E-002, 3.4567387E+001
 4.6805605E+001, 1.8322587E+000, 1.0367824E-019, 1.5743841E-001, 7.1477463E+001, 2.3362421E-001, 0.0000000E+000,-1.3324678E-001,-6.8283781E-002, 3.4567799E+001
 4.7015172E+001, 1.8325532E+000, 1.0399979E-019, 1.5743299E-001, 7.1107014E+001, 2.3368362E-001, 0.0000000E+000,-1.3188306E-001,-6.8289708E-002, 3.4575343E+001
 4.7224739E+001, 1.8326599E+000, 1.0446601E-019, 1.4881583E-001, 6.9561436E+001, 2.2424936E-001, 0.0000000E+000,-1.2633054E-001,-6.8241943E-002, 3.4553008E+001
 4.7455262E+001, 1.8325189E+000, 1.0475964E-019, 1.5269196E-001, 7.1167906E+001, 2.2842995E-001, 0.0000000E+000,-1.3212370E-001,-6.8254887E-002, 3.4560361E+001
 4.7608944E+001, 1.8324428E+000, 1.0508282E-019, 1.7346701E-001, 7.4808571E+001, 2.5118180E-001, 0.0000000E+000,-1.4546385E-001,-6.8591867E-002, 3.4651065E+001
 4.7839468E+001, 1.8328677E+000, 1.0566902E-019, 1.7192212E-001, 7.3706576E+001, 2.4983284E-001, 0.0000000E+000,-1.4136018E-001,-6.9028700E-002, 3.4714574E+001
 4.8069991E+001, 1.8331509E+000, 1.0632522E-019, 1.5202316E-001, 6.9947299E+001, 2.2825775E-001, 0.0000000E+000,-1.2765965E-001,-6.9011108E-002, 3.4677901E+001
 4.8223673E+001, 1.8333314E+000, 1.0674866E-019, 1.5097553E-001, 7.0525216E+001, 2.2709063E-001, 0.0000000E+000,-1.2971113E-001,-6.8808300E-002, 3.4658588E+001
 4.8454196E+001, 1.8335312E+000, 1.0707091E-019, 1.5666354E-001, 7.1256674E+001, 2.3334678E-001, 0.0000000E+000,-1.3232499E-001,-6.8874473E-002, 3.4684881E+001
 4.8607879E+001, 1.8336963E+000, 1.0742150E-019, 1.4937779E-001, 6.9494235E+001, 2.2542717E-001, 0.0000000E+000,-1.2599414E-001,-6.8895806E-002, 3.4674046E+001
 4.8838402E+001, 1.8336746E+000, 1.0773486E-019, 1.4302507E-001, 6.8699646E+001, 2.1840657E-001, 0.0000000E+000,-1.2317767E-001,-6.8796366E-002, 3.4647208E+001
 4.9068925E+001, 1.8335900E+000, 1.0805892E-019, 1.6023115E-001, 7.2619797E+001, 2.3721620E-001, 0.0000000E+000,-1.3730838E-001,-6.8939722E-002, 3.4703466E+001
 4.9222607E+001, 1.8337687E+000, 1.0841930E-019, 1.7456993E-001, 7.5196363E+001, 2.5306976E-001, 0.0000000E+000,-1.4677879E-001,-6.9394192E-002, 3.4797858E+001
 4.9427955E+001, 1.8342065E+000, 1.0898797E-019, 1.6672779E-001, 7.2480012E+001, 2.4482763E-001, 0.0000000E+000,-1.3671740E-001,-6.9692397E-002, 3.4828370E+001
 4.9633303E+001, 1.8344830E+000, 1.0967672E-019, 1.5038032E-001, 7.0202910E+001, 2.2706548E-001, 0.0000000E+000,-1.2844190E-001,-6.9594604E-002, 3.4792131E+001
 4.9838651E+001, 1.8347843E+000, 1.1000508E-019, 1.5014518E-001, 7.0129699E+001, 2.2680530E-001, 0.0000000E+000,-1.2815058E-001,-6.9453825E-002, 3.4782072E+001
 5.0043999E+001, 1.8351144E+000, 1.1036681E-019, 1.4592679E-001, 6.9192796E+001, 2.2217690E-001, 0.0000000E+000,-1.2478426E-001,-6.9338971E-002, 3.4765789E+001
 5.0249347E+001, 1.8349740E+000, 1.1062190E-019, 1.3837636E-001, 6.7645708E+001, 2.1376583E-001, 0.0000000E+000,-1.1934377E-001,-6.9233307E-002, 3.4731124E+001
 5.0475230E+001, 1.8346519E+000, 1.1082807E-019, 1.4373631E-001, 6.9277469E+001, 2.1948549E-001, 0.0000000E+000,-1.2515586E-001,-6.9174874E-002, 3.4727771E+001
 5.0633348E+001, 1.8347043E+000, 1.1101510E-019, 1.6703909E-001, 7.4430768E+001, 2.4510870E-001, 0.0000000E+000,-1.4384880E-001,-6.9498401E-002, 3.4824984E+001
 5.0881819E+001, 1.8350897E+000, 1.1144460E-019, 1.7734550E-001, 7.4993626E+001, 2.5669175E-001, 0.0000000E+000,-1.4591428E-001,-7.0055473E-002, 3.4928738E+001
 5.1025843E+001, 1.8354600E+000, 1.1224775E-019, 1.5708941E-001, 7.0585117E+001, 2.3493620E-001, 0.0000000E+000,-1.2973500E-001,-7.0348748E-002, 3.4930926E+001
 5.1241880E+001, 1.8356863E+000, 1.1276997E-019, 1.3318535E-001, 6.6602749E+001, 2.0858716E-001, 0.0000000E+000,-1.1564619E-001,-6.9890051E-002, 3.4831571E+001
 5.1457916E+001, 1.8358561E+000, 1.1291199E-019, 1.3424664E-001, 6.7609509E+001, 2.0957809E-001, 0.0000000E+000,-1.1913448E-001,-6.9462604E-002, 3.4785146E+001
 5.1601940E+001, 1.8360009E+000, 1.1297512E-019, 1.4157425E-001, 6.8643586E+001, 2.1762941E-001, 0.0000000E+000,-1.2275084E-001,-6.9382894E-002, 3.4790972E+001
 5.1817976E+001, 1.8360165E+000, 1.1317058E-019, 1.4487128E-001, 6.9287775E+001, 2.2123549E-001, 0.0000000E+000,-1.2503167E-001,-6.9502299E-002, 3.4808796E+001
 5.2034013E+001, 1.8356809E+000, 1.1343051E-019, 1.5480168E-001, 7.1930443E+001, 2.3211660E-001, 0.0000000E+000,-1.3457847E-001,-6.9774644E-002, 3.4858423E+001
 5.2271653E+001, 1.8359919E+000, 1.1395999E-019, 1.7785321E-001, 7.5854365E+001, 2.5763128E-001, 0.0000000E+000,-1.4903274E-001,-7.0422646E-002, 3.5003699E+001
 5.2430079E+001, 1.8367692E+000, 1.1460656E-019, 1.7453062E-001, 7.4449168E+001, 2.5445773E-001, 0.0000000E+000,-1.4371327E-001,-7.0812471E-002, 3.5067490E+001
 5.2658659E+001, 1.8370913E+000, 1.1531321E-019, 1.5654755E-001, 7.1042644E+001, 2.3502029E-001, 0.0000000E+000,-1.3121474E-001,-7.0863037E-002, 3.5045308E+001
 5.2869119E+001, 1.8374966E+000, 1.1596261E-019, 1.4900940E-001, 7.0191903E+001, 2.2676935E-001, 0.0000000E+000,-1.2810890E-001,-7.0599500E-002, 3.5008991E+001
 5.3009425E+001, 1.8377353E+000, 1.1622772E-019, 1.5046757E-001, 7.0591097E+001, 2.2834855E-001, 0.0000000E+000,-1.2951665E-001,-7.0545205E-002, 3.5008221E+001
 5.3219885E+001, 1.8378124E+000, 1.1650573E-019, 1.5080433E-001, 7.0533107E+001, 2.2871452E-001, 0.0000000E+000,-1.2930094E-001,-7.0577152E-002, 3.5012818E+001
 5.3430344E+001, 1.8376923E+000, 1.1693047E-019, 1.5391398E-001, 7.1261983E+001, 2.3212630E-001, 0.0000000E+000,-1.3193936E-001,-7.0710346E-002, 3.5034255E+001
 5.3640804E+001, 1.8377009E+000, 1.1730717E-019, 1.6106380E-001, 7.2845670E+001, 2.4002706E-001, 0.0000000E+000,-1.3770004E-001,-7.0930748E-002, 3.5078892E+001
 5.3851263E+001, 1.8379795E+000, 1.1790923E-019, 1.6267555E-001, 7.2719081E+001, 2.4200645E-001, 0.0000000E+000,-1.3721146E-001,-7.1219851E-002, 3.5128536E+001
 5.4061723E+001, 1.8382979E+000, 1.1843316E-019, 1.4720318E-001, 6.9179561E+001, 2.2515492E-001, 0.0000000E+000,-1.2444129E-001,-7.1170849E-002, 3.5098080E+001
 5.4202029E+001, 1.8383909E+000, 1.1879396E-019, 1.3893076E-001, 6.8722413E+001, 2.1598052E-001, 0.0000000E+000,-1.2279850E-001,-7.0894002E-002, 3.5051292E+001
 5.4412489E+001, 1.8384733E+000, 1.1897761E-019, 1.4813295E-001, 7.0235743E+001, 2.2607889E-001, 0.0000000E+000,-1.2817184E-001,-7.0866896E-002, 3.5068857E+001
 5.4622948E+001, 1.8385146E+000, 1.1924911E-019, 1.4908077E-001, 7.0025735E+001, 2.2715539E-001, 0.0000000E+000,-1.2741801E-001,-7.0979453E-002, 3.5084072E+001
 5.4833408E+001, 1.8384390E+000, 1.1964487E-019, 1.4272701E-001, 6.9099228E+001, 2.2012788E-001, 0.0000000E+000,-1.2412566E-001,-7.0989122E-002, 3.5069733E+001
 5.5043867E+001, 1.8383404E+000, 1.1989513E-019, 1.5537268E-001, 7.2523550E+001, 2.3401698E-001, 0.0000000E+000,-1.3650214E-001,-7.1099907E-002, 3.5112424E+001
 5.5254327E+001, 1.8389029E+000, 1.2041832E-019, 1.8342224E-001, 7.7169032E+001, 2.6502700E-001, 0.0000000E+000,-1.5372017E-001,-7.1760899E-002, 3.5272010E+001
